rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-CC520136_ses-P3.long.sub-CC520136_template	1156.0	1052.0	2204.0	1634.0	422.0	2800.0	5448.0	3062.0	1133.0	5465.0	2619.0	3701.0	2154.0	4172.0	595.0	1537.0	1442.0	789.0	1541.0	1695.0	4357.0	1348.0	4610.0	3990.0	747.0	5778.0	7233.0	4995.0	3661.0	4120.0	424.0	463.0	338.0	2113.0	88801.7	1044083.0	1498127.152982
sub-CC520254_ses-P3.long.sub-CC520254_template	787.0	969.0	1915.0	1227.0	357.0	2473.0	4037.0	2601.0	772.0	3961.0	2421.0	2849.0	1815.0	3050.0	558.0	1430.0	1205.0	733.0	1367.0	1219.0	3764.0	1223.0	4672.0	3635.0	601.0	4693.0	6423.0	4950.0	3170.0	3386.0	292.0	427.0	266.0	2040.0	75288.5	922451.0	1425010.475004
sub-CC520390_ses-P3.long.sub-CC520390_template	818.0	703.0	1857.0	1547.0	333.0	2521.0	4430.0	2803.0	860.0	4310.0	2178.0	3492.0	1927.0	3238.0	596.0	1258.0	1095.0	733.0	1464.0	1479.0	3303.0	1212.0	4077.0	3173.0	574.0	6027.0	6326.0	5021.0	3299.0	3134.0	301.0	404.0	265.0	2078.0	76838.4	968903.0	1427742.104271
sub-CC520477_ses-P3.long.sub-CC520477_template	751.0	779.0	1583.0	1577.0	464.0	3240.0	5190.0	3414.0	1030.0	4899.0	2236.0	3265.0	2005.0	3277.0	577.0	1413.0	1231.0	943.0	1527.0	1686.0	4160.0	1285.0	4163.0	3683.0	558.0	5690.0	6926.0	4434.0	3239.0	3485.0	374.0	580.0	285.0	2395.0	82346.4	1057675.0	1464971.355825
sub-CC520517_ses-P3.long.sub-CC520517_template	813.0	662.0	2373.0	1610.0	512.0	3450.0	5623.0	3751.0	906.0	4697.0	2540.0	3447.0	2104.0	3517.0	627.0	1488.0	1590.0	841.0	1785.0	1435.0	4841.0	1028.0	5451.0	4240.0	650.0	5725.0	7535.0	5464.0	3766.0	4272.0	321.0	514.0	467.0	2849.0	90896.1	1115183.0	1448410.923761
sub-CC520552_ses-P3.long.sub-CC520552_template	934.0	924.0	2148.0	1687.0	452.0	3119.0	4889.0	3448.0	709.0	4789.0	3130.0	3234.0	2159.0	3854.0	601.0	1777.0	1190.0	812.0	1502.0	1517.0	4274.0	1168.0	5291.0	3885.0	861.0	6402.0	7688.0	5044.0	3527.0	3956.0	286.0	596.0	279.0	2389.0	88519.4	1142704.0	1637658.317962
sub-CC520597_ses-P3.long.sub-CC520597_template	947.0	936.0	2717.0	1812.0	475.0	3304.0	6037.0	4074.0	1099.0	5011.0	3275.0	3642.0	2351.0	4168.0	754.0	1647.0	1524.0	1027.0	1716.0	1812.0	4402.0	1479.0	5720.0	4248.0	710.0	6848.0	7510.0	6271.0	3730.0	4023.0	362.0	499.0	332.0	2533.0	96993.8	1219862.0	1714297.508793
sub-CC610051_ses-P3.long.sub-CC610051_template	860.0	811.0	2245.0	2146.0	380.0	3362.0	5689.0	3399.0	1060.0	6396.0	2482.0	3116.0	2247.0	3898.0	721.0	1727.0	1587.0	744.0	1441.0	1835.0	4316.0	1441.0	5063.0	4300.0	781.0	5963.0	7833.0	5385.0	3615.0	4087.0	369.0	497.0	331.0	2567.0	92697.3	1203137.0	1730413.739674
sub-CC610099_ses-P3.long.sub-CC610099_template	845.0	816.0	2546.0	1622.0	308.0	3159.0	4921.0	3074.0	1043.0	4188.0	2127.0	2686.0	1998.0	3365.0	552.0	1462.0	1356.0	692.0	1318.0	1342.0	4140.0	1274.0	4942.0	3689.0	681.0	5881.0	6965.0	5153.0	3341.0	3475.0	333.0	447.0	295.0	2038.0	82071.0	1016195.0	1538672.217589
sub-CC610308_ses-P3.long.sub-CC610308_template	1111.0	706.0	2007.0	1784.0	348.0	3131.0	5757.0	3480.0	1093.0	5628.0	2429.0	3765.0	1998.0	4148.0	664.0	1462.0	1186.0	815.0	1461.0	1918.0	4175.0	1144.0	4832.0	4220.0	513.0	5815.0	6931.0	5559.0	3456.0	3617.0	376.0	397.0	265.0	2270.0	88462.1	1145605.0	1672206.366053
sub-CC610392_ses-P3.long.sub-CC610392_template	837.0	713.0	1915.0	1459.0	322.0	2379.0	5327.0	2363.0	787.0	4908.0	2418.0	3395.0	1822.0	2985.0	595.0	1257.0	1088.0	893.0	1248.0	1278.0	3731.0	912.0	4074.0	3267.0	564.0	4967.0	5226.0	4625.0	3078.0	3099.0	316.0	388.0	274.0	2148.0	74657.0	976027.0	1391923.875924
sub-CC620164_ses-P3.long.sub-CC620164_template	654.0	797.0	1760.0	1584.0	280.0	2606.0	4274.0	2604.0	913.0	4947.0	2351.0	3116.0	1986.0	2834.0	569.0	1266.0	1045.0	675.0	1325.0	1529.0	3192.0	1045.0	4211.0	3481.0	542.0	5571.0	6260.0	4658.0	3351.0	2471.0	291.0	604.0	281.0	1871.0	74943.1	903400.0	1307334.863056
sub-CC620193_ses-P3.long.sub-CC620193_template	795.0	642.0	1984.0	1838.0	345.0	3571.0	4642.0	3456.0	1153.0	5518.0	2506.0	3918.0	2155.0	3511.0	688.0	1777.0	1520.0	844.0	1403.0	1806.0	3993.0	1271.0	5312.0	4031.0	461.0	6057.0	7425.0	5421.0	3287.0	3925.0	384.0	517.0	271.0	2431.0	88858.9	1117722.0	1733103.889152
sub-CC620496_ses-P3.long.sub-CC620496_template	820.0	557.0	1475.0	1809.0	328.0	2468.0	4300.0	2617.0	733.0	4603.0	1992.0	3305.0	1719.0	3032.0	503.0	1263.0	1020.0	731.0	1056.0	1858.0	3216.0	1025.0	4287.0	3390.0	465.0	4111.0	5773.0	4018.0	2980.0	2996.0	293.0	565.0	249.0	2129.0	71686.5	881788.0	1246837.876371
sub-CC620619_ses-P3.long.sub-CC620619_template	881.0	692.0	2441.0	1746.0	416.0	3679.0	5214.0	3794.0	908.0	6010.0	2799.0	2996.0	2159.0	4049.0	747.0	1627.0	1306.0	949.0	1475.0	1669.0	4142.0	1331.0	5159.0	3678.0	677.0	6043.0	8097.0	5032.0	3927.0	3796.0	340.0	542.0	364.0	2577.0	91262.3	1102638.0	1546414.936563
sub-CC620659_ses-P3.long.sub-CC620659_template	885.0	561.0	1793.0	1525.0	465.0	3053.0	5544.0	3219.0	829.0	4838.0	2556.0	3365.0	2061.0	3214.0	551.0	1310.0	1085.0	951.0	1546.0	1447.0	3964.0	1000.0	4656.0	4090.0	576.0	4971.0	6723.0	5190.0	3553.0	3456.0	286.0	605.0	368.0	2065.0	82299.0	1038493.0	1502533.69817
sub-CC620685_ses-P3.long.sub-CC620685_template	1053.0	931.0	2221.0	1785.0	566.0	3195.0	5993.0	3937.0	1093.0	4373.0	2664.0	2999.0	2271.0	4078.0	638.0	1977.0	1352.0	665.0	1468.0	1736.0	5058.0	1509.0	5677.0	4805.0	723.0	8022.0	8522.0	6676.0	3810.0	4369.0	359.0	471.0	356.0	2367.0	97718.8	1144850.0	1679171.401138
sub-CC720103_ses-P3.long.sub-CC720103_template	973.0	832.0	2458.0	1598.0	399.0	3310.0	5862.0	2762.0	884.0	5013.0	2329.0	2972.0	1975.0	3328.0	604.0	1527.0	1248.0	862.0	1437.0	1552.0	4015.0	1060.0	5368.0	4448.0	579.0	5975.0	7234.0	5794.0	3889.0	3547.0	249.0	397.0	310.0	2431.0	87219.6	1024138.0	1514199.44532
sub-CC721377_ses-P3.long.sub-CC721377_template	982.0	869.0	3309.0	2098.0	744.0	2931.0	6353.0	3752.0	1190.0	6625.0	3191.0	3555.0	2106.0	3756.0	625.0	1822.0	2072.0	1156.0	2300.0	2283.0	5126.0	1373.0	6955.0	4235.0	693.0	6877.0	8495.0	5993.0	4323.0	3555.0	401.0	662.0	393.0	2833.0	103632.0	1134562.0	1674602.60745
sub-CC120049_ses-P5.long.sub-CC120049_template	894.0	926.0	3086.0	1831.0	402.0	3308.0	6954.0	4145.0	1195.0	5805.0	3334.0	3651.0	2460.0	4273.0	578.0	1684.0	1875.0	1035.0	2318.0	1781.0	4237.0	1490.0	5565.0	4750.0	792.0	7162.0	8426.0	6685.0	4333.0	4221.0	364.0	590.0	441.0	2509.0	103097.0	1408906.0	1870071.400791
sub-CC120065_ses-P5.long.sub-CC120065_template	782.0	718.0	1725.0	1596.0	247.0	2674.0	5027.0	2813.0	993.0	4962.0	2235.0	3938.0	2027.0	3138.0	535.0	1209.0	1093.0	846.0	1462.0	1715.0	3685.0	977.0	4235.0	4128.0	557.0	5426.0	6226.0	5023.0	3650.0	3874.0	303.0	448.0	323.0	2173.0	80764.8	1087068.0	1423359.350881
sub-CC120218_ses-P5.long.sub-CC120218_template	716.0	739.0	2001.0	1560.0	338.0	2660.0	3861.0	2837.0	780.0	4757.0	1943.0	2796.0	1730.0	2964.0	633.0	1353.0	1238.0	646.0	1380.0	1646.0	3524.0	1036.0	4481.0	3087.0	730.0	4648.0	6321.0	4283.0	3345.0	2935.0	252.0	378.0	294.0	2078.0	73966.0	1032538.0	1459034.425683
sub-CC120470_ses-P5.long.sub-CC120470_template	908.0	858.0	2529.0	1810.0	362.0	2796.0	4148.0	3342.0	941.0	4965.0	2808.0	3549.0	2010.0	3631.0	635.0	1358.0	1489.0	853.0	1870.0	1713.0	3267.0	1312.0	3787.0	3370.0	627.0	7816.0	8224.0	3604.0	3614.0	2596.0	436.0	429.0	277.0	1922.0	83853.4	1064462.0	1424541.91794
sub-CC120640_ses-P5.long.sub-CC120640_template	829.0	741.0	2273.0	1655.0	451.0	3192.0	4866.0	3532.0	871.0	4942.0	3205.0	4212.0	2268.0	3487.0	632.0	1536.0	1726.0	803.0	1767.0	1711.0	4409.0	1079.0	5410.0	4917.0	610.0	5745.0	6986.0	7193.0	3734.0	4162.0	319.0	592.0	342.0	2488.0	92681.5	1224423.0	1633229.745201
sub-CC120795_ses-P5.long.sub-CC120795_template	1076.0	1112.0	1944.0	1680.0	303.0	3309.0	5782.0	3705.0	998.0	5162.0	3141.0	3638.0	2139.0	3974.0	724.0	1595.0	1379.0	989.0	1673.0	1679.0	3912.0	1414.0	5127.0	3887.0	893.0	6218.0	7461.0	5325.0	4046.0	3434.0	315.0	568.0	313.0	2173.0	91088.7	1205678.0	1615138.233102
sub-CC121428_ses-P5.long.sub-CC121428_template	964.0	786.0	2128.0	1668.0	304.0	2812.0	4767.0	3168.0	950.0	5043.0	2356.0	3141.0	2203.0	3833.0	594.0	1256.0	1254.0	798.0	1317.0	1531.0	3881.0	1393.0	4602.0	3884.0	508.0	6091.0	7086.0	4929.0	3419.0	3624.0	332.0	468.0	304.0	2075.0	83469.1	1166522.0	1585574.766834
sub-CC210023_ses-P5.long.sub-CC210023_template	1210.0	990.0	2077.0	1417.0	475.0	3193.0	5142.0	3327.0	992.0	5293.0	2833.0	2971.0	2253.0	3522.0	676.0	1488.0	1430.0	781.0	1657.0	1165.0	4011.0	1431.0	5427.0	4137.0	821.0	6399.0	7565.0	4472.0	3878.0	4401.0	360.0	479.0	332.0	2546.0	89152.5	1145950.0	1571630.683944
sub-CC210088_ses-P5.long.sub-CC210088_template	674.0	743.0	1452.0	1400.0	329.0	2690.0	4563.0	2670.0	896.0	4638.0	2330.0	2809.0	2063.0	3060.0	621.0	1372.0	1106.0	760.0	1391.0	1542.0	3189.0	1166.0	4427.0	4224.0	661.0	5740.0	6634.0	5212.0	3474.0	3414.0	375.0	454.0	315.0	2250.0	78644.8	1011789.0	1390176.876187
sub-CC220107_ses-P5.long.sub-CC220107_template	838.0	838.0	1949.0	1619.0	312.0	3273.0	5011.0	2788.0	984.0	5751.0	2879.0	3710.0	2164.0	3314.0	608.0	1571.0	1373.0	851.0	1473.0	1836.0	4051.0	1503.0	4772.0	4228.0	643.0	5765.0	6629.0	6243.0	3340.0	3567.0	363.0	557.0	272.0	2210.0	87286.4	1139616.0	1552125.174565
sub-CC220335_ses-P5.long.sub-CC220335_template	1073.0	931.0	2109.0	1720.0	500.0	3532.0	6234.0	3582.0	913.0	5124.0	3047.0	3400.0	2434.0	4082.0	681.0	1411.0	1269.0	979.0	1535.0	1896.0	4099.0	1169.0	4920.0	3712.0	690.0	5953.0	7257.0	5501.0	4487.0	4117.0	346.0	513.0	340.0	2449.0	92005.3	1250582.0	1663848.1843
sub-CC220419_ses-P5.long.sub-CC220419_template	1066.0	602.0	2097.0	1894.0	554.0	3722.0	6475.0	4084.0	1094.0	6951.0	3039.0	3625.0	2624.0	4392.0	669.0	1563.0	1603.0	1020.0	1771.0	1826.0	4485.0	1516.0	5354.0	4517.0	617.0	6270.0	8050.0	6042.0	4106.0	4595.0	381.0	492.0	382.0	3057.0	100536.0	1318170.0	1766991.731942
sub-CC220518_ses-P5.long.sub-CC220518_template	1139.0	660.0	2208.0	1783.0	524.0	3878.0	6635.0	4263.0	1115.0	5696.0	2752.0	3477.0	2264.0	4540.0	660.0	1564.0	1341.0	1004.0	1567.0	1704.0	4759.0	1265.0	4876.0	5252.0	872.0	7188.0	7612.0	6145.0	4243.0	4139.0	356.0	448.0	247.0	2835.0	99012.5	1391234.0	1778185.049099
sub-CC220519_ses-P5.long.sub-CC220519_template	1038.0	679.0	2497.0	2035.0	455.0	3658.0	4738.0	3704.0	956.0	6387.0	2735.0	4197.0	2462.0	4003.0	674.0	1510.0	1509.0	998.0	1754.0	2503.0	4405.0	1197.0	5522.0	3954.0	622.0	7405.0	7941.0	5360.0	4058.0	4253.0	381.0	455.0	346.0	2454.0	96845.4	1327065.0	1753617.604925
sub-CC220828_ses-P5.long.sub-CC220828_template	934.0	584.0	2119.0	1781.0	466.0	4224.0	4945.0	3757.0	812.0	5452.0	2864.0	3284.0	2442.0	3847.0	690.0	1450.0	1306.0	886.0	1646.0	1773.0	4298.0	1141.0	4906.0	4690.0	589.0	6309.0	7595.0	6228.0	4017.0	4034.0	406.0	546.0	368.0	2311.0	92698.8	1194001.0	1511196.776628
sub-CC220974_ses-P5.long.sub-CC220974_template	1223.0	647.0	2319.0	1963.0	385.0	3450.0	7090.0	4225.0	1319.0	5961.0	2887.0	3674.0	2503.0	4644.0	862.0	1330.0	1536.0	969.0	2063.0	1657.0	4752.0	1349.0	5256.0	4593.0	605.0	7847.0	8353.0	5970.0	4506.0	4593.0	367.0	558.0	407.0	2832.0	102697.0	1383541.0	1819888.647379
sub-CC221002_ses-P5.long.sub-CC221002_template	942.0	850.0	2700.0	1685.0	458.0	3447.0	4561.0	3951.0	912.0	5095.0	2577.0	3767.0	2193.0	4214.0	613.0	1066.0	1318.0	980.0	1473.0	2004.0	2980.0	1245.0	5065.0	3534.0	631.0	7270.0	9037.0	4973.0	3562.0	3035.0	378.0	504.0	335.0	2584.0	89940.2	1180501.0	1623165.219474
sub-CC221487_ses-P5.long.sub-CC221487_template	990.0	855.0	1895.0	1820.0	379.0	3763.0	5872.0	3476.0	1161.0	5818.0	2844.0	4125.0	2439.0	3688.0	644.0	1743.0	1829.0	955.0	2038.0	2091.0	4124.0	1539.0	4816.0	4513.0	891.0	7302.0	7619.0	6182.0	4305.0	4125.0	406.0	531.0	334.0	2680.0	97793.2	1269338.0	1597911.259776
sub-CC221585_ses-P5.long.sub-CC221585_template	1005.0	986.0	2680.0	1933.0	394.0	3249.0	6317.0	4315.0	804.0	5336.0	2747.0	3127.0	2473.0	4473.0	740.0	1695.0	1424.0	901.0	1728.0	1953.0	3961.0	1330.0	5162.0	4708.0	792.0	6902.0	7876.0	5202.0	4149.0	3648.0	387.0	667.0	383.0	2685.0	96131.0	1295454.0	1721608.20162
sub-CC221977_ses-P5.long.sub-CC221977_template	1029.0	724.0	2527.0	1944.0	522.0	3517.0	4755.0	3365.0	1100.0	6246.0	3479.0	3377.0	2323.0	3790.0	686.0	1461.0	1252.0	1265.0	1850.0	1762.0	4070.0	1322.0	5363.0	5107.0	956.0	6425.0	8046.0	5551.0	3812.0	4013.0	381.0	543.0	359.0	2604.0	95527.1	1237438.0	1702596.332576
sub-CC222258_ses-P5.long.sub-CC222258_template	925.0	573.0	1520.0	1315.0	446.0	2950.0	5227.0	3321.0	978.0	4047.0	2886.0	2364.0	2271.0	3536.0	548.0	1285.0	986.0	828.0	1294.0	1197.0	3303.0	913.0	4025.0	3773.0	439.0	5014.0	6755.0	4861.0	3313.0	3219.0	391.0	572.0	279.0	2222.0	77573.9	1062859.0	1388151.083333
sub-CC222264_ses-P5.long.sub-CC222264_template	721.0	748.0	2401.0	1873.0	359.0	3153.0	4698.0	2890.0	1002.0	5647.0	2454.0	3132.0	2221.0	3212.0	549.0	1548.0	1404.0	895.0	1903.0	1951.0	4071.0	1206.0	5405.0	4268.0	598.0	6378.0	7737.0	4647.0	4059.0	3724.0	334.0	491.0	434.0	2436.0	88554.2	1205915.0	1608058.643876
sub-CC222496_ses-P5.long.sub-CC222496_template	1042.0	1398.0	2073.0	1564.0	261.0	3457.0	4739.0	3395.0	983.0	6203.0	3245.0	2836.0	2010.0	3778.0	753.0	1695.0	1669.0	1188.0	2086.0	1459.0	4150.0	1454.0	4920.0	4290.0	934.0	5573.0	7209.0	5055.0	4208.0	3521.0	352.0	438.0	344.0	2654.0	90936.4	1202968.0	1654034.198343
sub-CC222652_ses-P5.long.sub-CC222652_template	830.0	843.0	2042.0	1712.0	341.0	2917.0	4682.0	2687.0	748.0	4672.0	2403.0	3566.0	2270.0	3270.0	707.0	1458.0	1230.0	793.0	1498.0	1545.0	3502.0	1177.0	4086.0	3947.0	630.0	5604.0	6089.0	5734.0	3488.0	3963.0	334.0	594.0	250.0	2561.0	82173.8	1090609.0	1410599.447794
sub-CC223286_ses-P5.long.sub-CC223286_template	1024.0	660.0	2234.0	2066.0	593.0	3968.0	6667.0	4256.0	812.0	6168.0	2921.0	4237.0	2283.0	3954.0	704.0	1457.0	1522.0	1017.0	1383.0	2199.0	4400.0	1165.0	5472.0	4154.0	727.0	7640.0	8184.0	5981.0	4090.0	4213.0	420.0	579.0	327.0	2580.0	100055.0	1321878.0	1630152.521909
sub-CC310051_ses-P5.long.sub-CC310051_template	919.0	759.0	1625.0	1597.0	384.0	2382.0	5535.0	2701.0	897.0	5028.0	2433.0	3417.0	2072.0	3520.0	605.0	1340.0	1149.0	854.0	1564.0	1480.0	3420.0	1120.0	4361.0	3255.0	546.0	5535.0	6317.0	4991.0	3615.0	3047.0	295.0	416.0	291.0	2018.0	79489.9	1048663.0	1453527.612879
sub-CC310086_ses-P5.long.sub-CC310086_template	884.0	1045.0	2292.0	1755.0	434.0	2680.0	5401.0	3063.0	867.0	5182.0	2605.0	3480.0	2094.0	4025.0	627.0	1462.0	1324.0	800.0	1373.0	1721.0	4299.0	1334.0	4633.0	3720.0	806.0	5707.0	7041.0	4893.0	4014.0	3003.0	335.0	509.0	306.0	2151.0	85866.9	1078058.0	1494419.537682
sub-CC310203_ses-P5.long.sub-CC310203_template	754.0	786.0	3113.0	1532.0	381.0	3310.0	4107.0	3856.0	811.0	4898.0	2298.0	3008.0	2265.0	3629.0	624.0	1656.0	1455.0	723.0	1592.0	1414.0	2773.0	1190.0	4917.0	3376.0	553.0	6138.0	8326.0	4093.0	3687.0	2724.0	310.0	478.0	279.0	2489.0	83545.9	1071779.0	1475983.512853
sub-CC310407_ses-P5.long.sub-CC310407_template	859.0	944.0	2364.0	1493.0	323.0	3115.0	5465.0	3167.0	960.0	5413.0	2627.0	2954.0	2032.0	3869.0	647.0	1600.0	1407.0	969.0	1625.0	1482.0	3564.0	1255.0	4675.0	3915.0	713.0	6447.0	6657.0	4805.0	3588.0	3643.0	379.0	490.0	314.0	2268.0	86026.1	1099119.0	1560147.348683
sub-CC310410_ses-P5.long.sub-CC310410_template	797.0	722.0	2269.0	1536.0	335.0	3261.0	5419.0	3335.0	1004.0	5174.0	3011.0	3413.0	2346.0	3236.0	768.0	1548.0	1511.0	911.0	1807.0	1661.0	4232.0	1284.0	6606.0	4289.0	740.0	7190.0	7931.0	5440.0	3738.0	3025.0	344.0	474.0	341.0	2112.0	91811.6	1178126.0	1575711.784333
sub-CC310414_ses-P5.long.sub-CC310414_template	999.0	1243.0	2650.0	1754.0	496.0	3521.0	5045.0	4035.0	1051.0	5180.0	3135.0	3800.0	2184.0	3995.0	702.0	1652.0	1648.0	985.0	1453.0	1950.0	4403.0	1587.0	5389.0	4446.0	1007.0	6579.0	8051.0	5883.0	3957.0	4650.0	390.0	646.0	372.0	2349.0	97188.2	1285625.0	1676838.46722
sub-CC310463_ses-P5.long.sub-CC310463_template	947.0	743.0	2492.0	1904.0	563.0	3377.0	5264.0	4275.0	1031.0	6169.0	2667.0	3376.0	2160.0	4374.0	655.0	1678.0	1260.0	851.0	1737.0	1687.0	4014.0	1451.0	4625.0	4351.0	687.0	6556.0	6880.0	6038.0	4207.0	4353.0	324.0	667.0	317.0	2808.0	94488.3	1256008.0	1697012.128432
sub-CC310473_ses-P5.long.sub-CC310473_template	1079.0	684.0	2860.0	1670.0	466.0	3409.0	5368.0	3548.0	1027.0	5884.0	2483.0	3399.0	2227.0	3994.0	638.0	1720.0	1434.0	896.0	1761.0	1783.0	4523.0	1199.0	5516.0	4768.0	711.0	6218.0	7701.0	5884.0	3903.0	4490.0	346.0	663.0	328.0	2653.0	95235.7	1266489.0	1768168.28935
sub-CC312058_ses-P5.long.sub-CC312058_template	975.0	1019.0	3292.0	1731.0	481.0	4091.0	6199.0	4310.0	933.0	6312.0	2598.0	3372.0	2328.0	4555.0	717.0	2198.0	1629.0	807.0	1850.0	1534.0	4403.0	1729.0	6806.0	3643.0	827.0	6555.0	10335.0	5134.0	4498.0	2721.0	369.0	684.0	384.0	2738.0	101758.0	1299793.0	1710508.364602
sub-CC320022_ses-P5.long.sub-CC320022_template	825.0	594.0	1945.0	1494.0	384.0	2521.0	4154.0	2693.0	809.0	4232.0	2186.0	2863.0	1705.0	2730.0	587.0	1489.0	1181.0	805.0	1441.0	1494.0	3155.0	1032.0	4563.0	3379.0	523.0	4835.0	7375.0	4777.0	3532.0	3161.0	306.0	396.0	309.0	2315.0	75791.1	1056248.0	1438859.792567
sub-CC320206_ses-P5.long.sub-CC320206_template	832.0	843.0	2638.0	2067.0	450.0	3381.0	4928.0	2987.0	824.0	6118.0	2683.0	3906.0	2256.0	3730.0	565.0	1404.0	1209.0	918.0	1366.0	2075.0	4558.0	1414.0	5061.0	3789.0	710.0	6453.0	7661.0	4712.0	4128.0	4103.0	392.0	556.0	390.0	2627.0	91734.6	1189262.0	1657467.227386
sub-CC320218_ses-P5.long.sub-CC320218_template	804.0	704.0	2649.0	1776.0	384.0	2883.0	4901.0	3229.0	988.0	5006.0	3156.0	3605.0	2310.0	3344.0	652.0	1294.0	1915.0	976.0	1837.0	2093.0	4260.0	1012.0	5218.0	4494.0	574.0	6171.0	6498.0	5946.0	3612.0	3906.0	346.0	468.0	341.0	2423.0	89773.7	1206857.0	1594709.066864
sub-CC320321_ses-P5.long.sub-CC320321_template	802.0	708.0	1760.0	1636.0	359.0	3003.0	4994.0	2970.0	686.0	4288.0	2043.0	2714.0	1670.0	3046.0	566.0	1332.0	1271.0	772.0	1509.0	1676.0	3241.0	1163.0	4051.0	3601.0	525.0	5686.0	6292.0	5118.0	3242.0	2901.0	359.0	444.0	276.0	2030.0	76738.2	983466.0	1345498.297446
sub-CC320342_ses-P5.long.sub-CC320342_template	858.0	766.0	1858.0	1363.0	396.0	3090.0	5504.0	3210.0	853.0	4334.0	2326.0	2520.0	1894.0	3357.0	563.0	1432.0	964.0	893.0	1508.0	1459.0	3597.0	1217.0	4409.0	3506.0	585.0	5491.0	6313.0	5069.0	3430.0	2792.0	301.0	515.0	244.0	2330.0	78949.9	1089287.0	1531667.300549
sub-CC320359_ses-P5.long.sub-CC320359_template	1224.0	1009.0	1994.0	1691.0	397.0	3792.0	5869.0	3716.0	1105.0	5560.0	3134.0	3805.0	2619.0	4551.0	830.0	2051.0	1276.0	1156.0	2123.0	2167.0	4776.0	1415.0	6283.0	4348.0	807.0	7322.0	8544.0	5632.0	4557.0	4952.0	356.0	571.0	314.0	3234.0	103182.0	1334987.0	1855102.19035
sub-CC320500_ses-P5.long.sub-CC320500_template	895.0	837.0	2043.0	1730.0	554.0	3813.0	5442.0	3115.0	1095.0	6345.0	3229.0	3337.0	2330.0	3202.0	887.0	1591.0	1704.0	918.0	1726.0	1646.0	4563.0	1425.0	5535.0	4047.0	668.0	6277.0	6333.0	5446.0	3947.0	4194.0	429.0	463.0	353.0	2620.0	92737.5	1298544.0	1750844.499719
sub-CC320616_ses-P5.long.sub-CC320616_template	828.0	962.0	1818.0	1984.0	468.0	3900.0	6810.0	4374.0	1065.0	5765.0	3202.0	4181.0	2463.0	4082.0	654.0	1764.0	1373.0	1181.0	2209.0	1903.0	4788.0	1346.0	5009.0	4607.0	710.0	7715.0	8145.0	6512.0	4028.0	4433.0	410.0	557.0	375.0	2640.0	102260.0	1432771.0	1876061.556655
sub-CC320621_ses-P5.long.sub-CC320621_template	927.0	843.0	2352.0	1382.0	328.0	2877.0	6187.0	3000.0	903.0	4423.0	2522.0	2843.0	2013.0	3433.0	699.0	1564.0	1490.0	917.0	1446.0	1091.0	4090.0	1339.0	4477.0	3791.0	671.0	5698.0	7374.0	4984.0	3464.0	3322.0	317.0	472.0	295.0	2369.0	83902.8	1100195.0	1459866.122099
sub-CC320636_ses-P5.long.sub-CC320636_template	935.0	709.0	1896.0	1532.0	482.0	2788.0	5860.0	3031.0	919.0	5620.0	2229.0	3285.0	1950.0	3351.0	599.0	1504.0	1227.0	807.0	1596.0	1682.0	3633.0	1163.0	5223.0	3683.0	584.0	5814.0	7912.0	5210.0	3240.0	3127.0	322.0	403.0	286.0	2370.0	84972.7	1103038.0	1550674.757116
sub-CC320687_ses-P5.long.sub-CC320687_template	879.0	862.0	2092.0	1458.0	397.0	2833.0	4231.0	3312.0	785.0	4150.0	2530.0	3063.0	2118.0	3374.0	534.0	1287.0	1358.0	815.0	1781.0	1303.0	4329.0	1216.0	4149.0	3546.0	703.0	6108.0	6196.0	4565.0	3534.0	3477.0	305.0	484.0	275.0	2151.0	80201.7	1079809.0	1412306.273476
sub-CC320888_ses-P5.long.sub-CC320888_template	852.0	774.0	2068.0	1571.0	447.0	3014.0	4964.0	3282.0	787.0	4085.0	2819.0	2824.0	2088.0	3567.0	726.0	1496.0	1449.0	908.0	1662.0	1446.0	3749.0	1164.0	4920.0	3610.0	611.0	4934.0	7176.0	4517.0	4115.0	3546.0	346.0	508.0	311.0	2784.0	83118.8	1083000.0	1477579.349316
sub-CC321137_ses-P5.long.sub-CC321137_template	744.0	875.0	1766.0	1409.0	398.0	2826.0	4328.0	2689.0	853.0	3885.0	2295.0	2590.0	1893.0	2872.0	592.0	1419.0	1258.0	641.0	1440.0	1342.0	3208.0	1198.0	4427.0	3187.0	599.0	4065.0	5443.0	4556.0	3228.0	3176.0	278.0	433.0	283.0	2093.0	72285.7	942598.0	1391196.432723
